,time,position
742,74.27427427427428,-27021.672312953597
743,74.37437437437438,-27094.58306154003
744,74.47447447447448,-27167.592006420837
745,74.57457457457458,-27240.699147596053
746,74.67467467467468,-27313.90448506565
747,74.77477477477478,-27387.20801882965
748,74.87487487487488,-27460.609748888033
749,74.97497497497498,-27534.109675240816
750,75.07507507507508,-27607.707797887982
751,75.17517517517518,-27681.40411682955
752,75.27527527527528,-27755.1986320655
753,75.37537537537538,-27829.091343595854
754,75.47547547547548,-27903.082251420594
755,75.57557557557558,-27977.171355539733
756,75.67567567567568,-28051.358655953252
757,75.77577577577578,-28125.64415266118
758,75.87587587587588,-28200.027845663488
759,75.97597597597598,-28274.509734960193
760,76.07607607607608,-28349.089820551282
761,76.17617617617618,-28423.768102436778
762,76.27627627627628,-28498.544580616657
763,76.37637637637638,-28573.419255090936
764,76.47647647647648,-28648.3921258596
765,76.57657657657658,-28723.46319292266
766,76.67667667667668,-28798.632456280106
767,76.77677677677679,-28873.899915931954
768,76.87687687687688,-28949.265571878186
769,76.97697697697699,-29024.72942411882
770,77.07707707707708,-29100.291472653837
771,77.17717717717719,-29175.951717483258
772,77.27727727727728,-29251.71015860706
773,77.37737737737739,-29327.56679602526
774,77.47747747747748,-29403.521629737847
775,77.57757757757759,-29479.574659744838
776,77.67767767767768,-29555.72588604621
777,77.77777777777779,-29631.975308641984
778,77.87787787787788,-29708.32292753214
779,77.97797797797799,-29784.768742716697
780,78.07807807807808,-29861.31275419564
781,78.17817817817819,-29937.954961968986
782,78.27827827827828,-30014.695366036707
783,78.37837837837839,-30091.53396639884
784,78.47847847847848,-30168.47076305535
785,78.57857857857859,-30245.505756006267
786,78.67867867867868,-30322.63894525156
787,78.77877877877879,-30399.870330791262
788,78.87887887887888,-30477.19991262534
789,78.97897897897899,-30554.627690753827
790,79.07907907907908,-30632.15366517669
791,79.17917917917919,-30709.777835893958
792,79.27927927927928,-30787.500202905612
793,79.37937937937939,-30865.320766211666
794,79.47947947947948,-30943.2395258121
795,79.57957957957959,-31021.25648170694
796,79.67967967967968,-31099.371633896164
797,79.77977977977979,-31177.584982379787
